"231";"01";"chatillon-la-palud";"CHATILLON LA PALUD";"Châtillon la Palud";"01320";"0";"0"
"232";"01";"saint-sulpice-01";"SAINT SULPICE";"Saint Sulpice";"01340";"0";"0"
"233";"01";"saint-bois";"SAINT BOIS";"Saint Bois";"01300";"0";"0"
"234";"01";"virignin";"VIRIGNIN";"Virignin";"01300";"0";"0"
"235";"01";"premillieu";"PREMILLIEU";"Prémillieu";"01110";"0";"0"
"236";"01";"genouilleux";"GENOUILLEUX";"Genouilleux";"01090";"0";"0"
"237";"01";"reyssouze";"REYSSOUZE";"Reyssouze";"01190";"0";"0"
"238";"01";"collonges";"COLLONGES";"Collonges";"01550";"0";"0"
"239";"01";"saint-germain-de-joux";"SAINT GERMAIN DE JOUX";"Saint Germain de Joux";"01130";"0";"0"
"240";"01";"bregnier-cordon";"BREGNIER CORDON";"Brégnier Cordon";"01300";"0";"0"
"241";"01";"saint-martin-le-chatel";"SAINT MARTIN LE CHATEL";"Saint Martin le Châtel";"01310";"0";"0"
"242";"01";"marignieu";"MARIGNIEU";"Marignieu";"01300";"0";"0"
"243";"01";"neyrolles";"LES NEYROLLES";"Neyrolles";"01130";"0";"0"
"244";"01";"sulignat";"SULIGNAT";"Sulignat";"01400";"0";"0"
"245";"01";"beny";"BENY";"Bény";"01370";"0";"0"
"246";"01";"injoux-genissiat";"INJOUX GENISSIAT";"Injoux Génissiat";"01200";"0";"0"
"247";"01";"chanay";"CHANAY";"Chanay";"01420";"0";"0"
"248";"01";"chatillon-sur-chalaronne";"CHATILLON SUR CHALARONNE";"Châtillon sur Chalaronne";"01400";"0";"0"
"249";"01";"farges-01";"FARGES";"Farges";"01550";"0";"0"
"250";"01";"saint-alban-01";"SAINT ALBAN";"Saint Alban";"01450";"0";"0"
"251";"01";"curtafond";"CURTAFOND";"Curtafond";"01310";"0";"0"
"252";"01";"viriat";"VIRIAT";"Viriat";"01440";"0";"0"
"253";"01";"belleydoux";"BELLEYDOUX";"Belleydoux";"01130";"0";"0"
"254";"01";"bage-le-chatel";"BAGE LE CHATEL";"Bâgé le Châtel";"01380";"0";"0"
"255";"01";"sainte-olive";"SAINTE OLIVE";"Sainte Olive";"01330";"0";"0"
"256";"01";"saint-genis-sur-menthon";"SAINT GENIS SUR MENTHON";"Saint Genis sur Menthon";"01380";"0";"0"
"257";"01";"domsure";"DOMSURE";"Domsure";"01270";"0";"0"
"258";"01";"chavannes-sur-suran";"CHAVANNES SUR SURAN";"Chavannes sur Suran";"01250";"0";"0"
"259";"01";"priay";"PRIAY";"Priay";"01160";"0";"0"
"260";"01";"peyrieu";"PEYRIEU";"Peyrieu";"01300";"0";"0"
"261";"01";"lalleyriat";"LALLEYRIAT";"Lalleyriat";"01130";"0";"0"
"262";"01";"sergy-01";"SERGY";"Sergy";"01630";"0";"0"
"263";"01";"saint-martin-du-frene";"SAINT MARTIN DU FRENE";"Saint Martin du Frêne";"01430";"0";"0"
"264";"01";"saint-maurice-de-beynost";"SAINT MAURICE DE BEYNOST";"Saint Maurice de Beynost";"01700";"0";"0"
"265";"01";"servas-01";"SERVAS";"Servas";"01240";"0";"0"
"266";"01";"cuzieu-01";"CUZIEU";"Cuzieu";"01300";"0";"0"
"267";"01";"jayat";"JAYAT";"Jayat";"01340";"0";"0"
"268";"01";"lavours";"LAVOURS";"Lavours";"01350";"0";"0"
"269";"01";"chevroux";"CHEVROUX";"Chevroux";"01190";"0";"0"
"270";"01";"pollieu";"POLLIEU";"Pollieu";"01350";"0";"0"
"271";"01";"beligneux";"BELIGNEUX";"Béligneux";"01360";"0";"0"
"272";"01";"brenaz";"BRENAZ";"Brénaz";"01260";"0";"0"
"273";"01";"benonces";"BENONCES";"Bénonces";"01470";"0";"0"
"274";"01";"saint-jean-le-vieux-01";"SAINT JEAN LE VIEUX";"Saint Jean le Vieux";"01640";"0";"0"
"275";"01";"beauregard-01";"BEAUREGARD";"Beauregard";"01480";"0";"0"
"276";"01";"oyonnax";"OYONNAX";"Oyonnax";"01100";"0";"0"
"277";"01";"mionnay";"MIONNAY";"Mionnay";"01390";"0";"0"
"278";"01";"germagnat";"GERMAGNAT";"Germagnat";"01250";"0";"0"
"279";"01";"coligny";"COLIGNY";"Coligny";"01270";"0";"0"
"280";"01";"simandre-sur-suran";"SIMANDRE SUR SURAN";"Simandre sur Suran";"01250";"0";"0"
"281";"01";"abergement-clemenciat";"L'ABERGEMENT CLEMENCIAT";"Abergement Clémenciat";"01400";"0";"0"
"282";"01";"lescheroux";"LESCHEROUX";"Lescheroux";"01560";"0";"0"
"283";"01";"ornex";"ORNEX";"Ornex";"01210";"0";"0"
"284";"01";"dommartin-01";"DOMMARTIN";"Dommartin";"01380";"0";"0"
"285";"01";"lompnas";"LOMPNAS";"Lompnas";"01680";"0";"0"
"286";"01";"bettant";"BETTANT";"Bettant";"01500";"0";"0"
"287";"01";"armix";"ARMIX";"Armix";"01510";"0";"0"
"288";"01";"feillens";"FEILLENS";"Feillens";"01570";"0";"0"
"289";"01";"chavornay";"CHAVORNAY";"Chavornay";"01510";"0";"0"
"290";"01";"challex";"CHALLEX";"Challex";"01630";"0";"0"
"291";"01";"vongnes";"VONGNES";"Vongnes";"01350";"0";"0"
"292";"01";"magnieu";"MAGNIEU";"Magnieu";"01300";"0";"0"
"293";"01";"groissiat";"GROISSIAT";"Groissiat";"01810";"0";"0"
"294";"01";"dompierre-sur-chalaronne";"DOMPIERRE SUR CHALARONNE";"Dompierre sur Chalaronne";"01400";"0";"0"
"295";"01";"montluel";"MONTLUEL";"Montluel";"01120";"0";"0"
"296";"01";"poizat";"LE POIZAT";"Poizat";"01130";"0";"0"
"297";"01";"hostiaz";"HOSTIAZ";"Hostiaz";"01110";"0";"0"
"298";"01";"montanges";"MONTANGES";"Montanges";"01200";"0";"0"
"299";"01";"sainte-julie";"SAINTE JULIE";"Sainte Julie";"01150";"0";"0"
"300";"01";"bey-01";"BEY";"Bey";"01290";"0";"0"
"301";"01";"sonthonnax-la-montagne";"SONTHONNAX LA MONTAGNE";"Sonthonnax la Montagne";"01580";"0";"0"
"302";"01";"mezeriat";"MEZERIAT";"Mézériat";"01660";"0";"0"
"303";"01";"bellignat";"BELLIGNAT";"Bellignat";"01810";"0";"0"
"304";"01";"saint-marcel-01";"SAINT MARCEL";"Saint Marcel";"01390";"0";"0"
"305";"01";"belley";"BELLEY";"Belley";"01300";"0";"0"
"306";"01";"corbonod";"CORBONOD";"Corbonod";"01420";"0";"0"
"307";"01";"neyron";"NEYRON";"Neyron";"01700";"0";"0"
"308";"01";"saint-paul-de-varax";"SAINT PAUL DE VARAX";"Saint Paul de Varax";"01240";"0";"0"
"309";"01";"pressiat";"PRESSIAT";"Pressiat";"01370";"0";"0"
"310";"01";"chazey-bons";"CHAZEY BONS";"Chazey Bons";"01300";"0";"0"
"311";"01";"servignat";"SERVIGNAT";"Servignat";"01560";"0";"0"
"312";"01";"marlieux";"MARLIEUX";"Marlieux";"01240";"0";"0"
"313";"01";"andert-et-condon";"ANDERT ET CONDON";"Andert et Condon";"01300";"0";"0"
"314";"01";"hautecourt-romaneche";"HAUTECOURT ROMANECHE";"Hautecourt Romanèche";"01250";"0";"0"
"315";"01";"crottet";"CROTTET";"Crottet";"01620";"0";"0"
